Solubility(%),Yield(uM),Yield(ug/ml),Calculated MW(kDa),Calculated pI,Sequence length,Sequence mass,Type of gene product numeric,Cell location numeric,Steric parameter,Polarizability,Volume,Hydrophobicity,Helix probability,Sheet probability
31.0,0.8,33.0,43.0,6.9,375,43064,14,0,2.224533333333331,0.1589599999999995,3.558853333333336,0.3957333333333339,0.3029333333333329,0.2983999999999999
67.0,0.8,39.0,47.2,7.4,455,47205,0,3,2.030835164835161,0.1274945054945051,2.914043956043956,0.3634725274725277,0.2882857142857134,0.2878901098901103
76.0,0.3,11.0,37.5,6.3,355,37581,0,3,2.206619718309857,0.1323380281690138,3.033661971830987,0.4256619718309861,0.279633802816901,0.3000563380281693
91.0,0.4,22.0,51.3,5.1,481,51364,8,0,2.0458835758835714,0.1355717255717252,3.06118503118503,0.3417463617463618,0.2865696465696457,0.2909979209979215
76.0,0.5,29.0,55.3,6.0,489,55364,0,0,2.2410020449897727,0.1545807770961142,3.445419222903888,0.3242331288343562,0.3023312883435577,0.3012883435582822
35.0,0.2,10.0,39.5,9.0,367,39530,6,3,2.159700272479558,0.133269754768392,3.1422070844686663,0.3825613079019078,0.2898910081743864,0.297520435967303
63.0,0.2,9.0,36.9,5.8,347,36952,6,0,2.116340057636884,0.1343515850144089,3.0594812680115275,0.3756195965417867,0.2904899135446684,0.2956195965417867
65.0,0.4,14.0,34.7,6.5,324,34724,8,0,2.0976543209876506,0.1378086419753084,3.106790123456791,0.4013888888888891,0.2932716049382714,0.2952160493827161
30.0,0.8,37.0,49.274,7.26,449,49321,0,0,2.162249443207126,0.1444320712694873,3.2627839643652585,0.356726057906459,0.2924053452115804,0.2970378619153676
71.0,0.4,15.0,41.3,6.7,385,41318,18,8,2.1739999999999937,0.1349090909090906,3.0986493506493518,0.3127532467532471,0.2912467532467526,0.3002077922077922
51.0,0.7,33.0,48.3,7.7,429,48348,0,0,2.1500466200466164,0.1507226107226102,3.4325407925407947,0.3772027972027975,0.3015384615384608,0.2939860139860143
69.0,0.4,19.0,50.3,6.1,458,50368,12,0,2.2386462882096048,0.1459388646288206,3.2731441048034946,0.3700000000000001,0.2982532751091699,0.3009606986899565
76.0,0.1,5.0,55.3,8.5,489,55298,10,3,2.240899795501016,0.1567484662576684,3.477975460122696,0.430961145194274,0.3004703476482608,0.3037014314928431
22.0,0.5,27.0,54.552,6.36,493,54611,10,0,2.218864097363076,0.1466937119675454,3.306693711967549,0.3855578093306288,0.2999797160243399,0.2992900608519274
17.0,0.4,20.0,44.3,10.6,398,44339,10,2,2.2534422110552748,0.1521608040201001,3.4038944723618125,0.4859798994974875,0.3037688442211049,0.3017085427135682
31.0,0.7,25.0,37.6,6.3,327,37647,10,1,2.2213761467889896,0.1587155963302748,3.551865443425078,0.4030275229357801,0.3027522935779813,0.2975840978593274
18.0,0.4,17.0,44.499,6.8,387,44540,10,0,2.24428940568475,0.1583204134366921,3.5749095607235164,0.452144702842377,0.2992764857881133,0.3042118863049095
99.0,0.9,38.0,43.2,5.7,394,43284,3,0,2.2251015228426367,0.1429949238578676,3.2651015228426403,0.3489340101522843,0.2877918781725879,0.3009644670050761
12.0,1.3,50.0,38.466,7.8,340,38495,8,0,2.1813823529411738,0.1530588235294113,3.4665294117647054,0.4452352941176471,0.294411764705882,0.2981764705882354
29.0,1.2,54.0,43.722,6.22,406,43767,0,0,2.148817733990146,0.139532019704433,3.145591133004928,0.4305911330049263,0.2908866995073887,0.2983743842364534
55.0,0.1,6.0,49.9,6.5,457,49951,0,0,2.1333916849015284,0.1442669584245072,3.234617067833699,0.3991028446389499,0.2975711159737412,0.2940481400437639
81.0,2.2,85.0,38.5,5.3,340,38569,0,0,2.277882352941174,0.1545588235294114,3.4783529411764724,0.4735882352941179,0.2943529411764701,0.3080882352941175
15.0,1.1,42.0,38.56,7.27,361,38599,14,0,2.151828254847641,0.1363157894736839,3.1082271468144054,0.4290581717451532,0.2977562326869804,0.2993351800554018
76.0,0.8,36.0,44.5,5.3,408,44560,8,0,2.1973284313725463,0.1414705882352938,3.2056862745098065,0.4163480392156863,0.2867647058823522,0.3011519607843137
33.0,1.5,65.0,42.3,6.4,387,42294,8,0,2.1866666666666625,0.1431266149870798,3.244625322997416,0.4510594315245482,0.2926873385012916,0.3010852713178297
22.0,0.9,34.0,38.837,6.4,362,38881,0,0,2.1255801104972343,0.1390607734806626,3.139668508287292,0.4457458563535916,0.2968508287292815,0.2964364640883979
64.0,0.8,34.0,44.7,6.6,412,44716,10,1,2.141213592233004,0.1414805825242715,3.192111650485438,0.3668203883495147,0.301699029126213,0.2954126213592234
14.0,0.1,3.0,45.9,8.7,438,45967,12,2,2.2965068493150675,0.1380593607305932,3.08538812785388,0.7142922374429228,0.2908447488584467,0.315502283105023
22.0,0.3,13.0,45.174,6.43,408,45222,14,0,2.175955882352936,0.1475245098039211,3.3020098039215693,0.3726470588235296,0.2947058823529407,0.2999754901960781
48.0,0.3,15.0,56.7,7.8,501,56751,0,0,2.1659680638722527,0.1548303393213569,3.4672854291417177,0.3563473053892215,0.2945309381237517,0.2953892215568864
11.0,0.3,13.0,52.771,6.58,477,52822,0,0,2.1449475890985297,0.1489727463312365,3.338071278825999,0.4699790356394127,0.294800838574423,0.2964779874213837
11.0,0.7,36.0,48.644,6.29,431,48698,0,0,2.2010208816705314,0.151856148491879,3.4313225058004657,0.3709976798143856,0.2912761020881666,0.3018329466357309
19.0,0.7,29.0,39.97,6.16,367,40018,0,0,2.153787465940051,0.1427792915531332,3.21482288828338,0.4289918256130789,0.2883106267029969,0.2974931880108993
65.0,0.7,26.0,38.7,6.5,345,38765,8,0,2.229681159420286,0.1499130434782604,3.411536231884056,0.3479130434782611,0.2880869565217386,0.3030724637681158
14.0,0.2,11.0,44.195,9.29,392,44231,1,0,2.196964285714285,0.1543622448979587,3.433469387755105,0.3625255102040822,0.2844897959183665,0.2963775510204082
20.0,0.7,27.0,39.487,8.43,356,39524,12,0,2.121179775280896,0.1489325842696625,3.334185393258428,0.3643258426966295,0.3006460674157298,0.2914044943820227
64.0,0.7,35.0,48.4,7.4,438,48449,12,1,2.050433789954335,0.1440639269406388,3.286963470319636,0.3135388127853887,0.2894520547945197,0.2902054794520547
79.0,1.4,55.0,39.3,6.3,369,39379,12,1,2.04214092140921,0.1353116531165308,3.0581300813008143,0.3194579945799463,0.2885094850948503,0.2893495934959352
96.0,1.2,47.0,39.0,6.4,367,39076,12,1,2.0489373297002675,0.1349591280653948,3.0550408719346063,0.3229427792915537,0.2910354223433236,0.2910081743869212
23.0,0.9,35.0,38.5,9.6,352,38544,10,2,2.180511363636363,0.1474999999999996,3.278607954545456,0.4665624999999997,0.2939488636363634,0.3016761363636366
4.0,0.5,21.0,38.5,10.7,349,38522,11,2,2.395931232091689,0.1548137535816615,3.431260744985672,0.7465902578796557,0.3006017191977071,0.3208882521489973
63.0,0.3,11.0,43.1,7.1,378,43146,16,0,2.2410317460317453,0.1590211640211635,3.510978835978838,0.3404232804232808,0.2968783068783064,0.3003439153439153
7.0,0.3,13.0,41.0,9.0,374,41062,10,2,2.3128609625668446,0.1472192513368979,3.317540106951873,0.6113368983957213,0.2908021390374325,0.3111229946524065
37.0,0.3,16.0,47.4,7.2,535,61576,1,0,2.2277943925233634,0.1591028037383175,3.536299065420566,0.3099065420560749,0.2792149532710273,0.2996074766355143
21.0,0.9,40.0,43.7,6.6,400,43741,8,1,2.116724999999996,0.1442249999999996,3.237125,0.4429999999999999,0.2888499999999996,0.2964250000000002
67.0,0.4,17.0,48.7,6.1,450,48773,7,0,2.194688888888885,0.1398888888888885,3.165844444444446,0.3759999999999999,0.2835555555555547,0.3016666666666667
90.0,0.2,8.0,41.1,7.3,385,41191,12,8,2.133506493506488,0.1340259740259737,3.071038961038963,0.3094805194805197,0.2893246753246748,0.2976623376623377
62.0,0.1,7.0,52.6,5.7,466,52685,0,0,2.156287553648068,0.1525751072961369,3.441266094420604,0.4097424892703863,0.292317596566523,0.2968025751072964
21.0,0.5,23.0,51.5,6.5,465,51571,8,3,2.119913978494621,0.145096774193548,3.312989247311832,0.342731182795699,0.2896774193548379,0.2949247311827959
8.0,0.5,19.0,36.063,8.45,299,33330,17,0,2.206421404682274,0.1490301003344478,3.392575250836122,0.4537792642140466,0.2936120401337794,0.2996321070234116
14.0,0.6,23.0,37.9,10.3,337,37911,11,2,2.3105341246290805,0.1562908011869431,3.4881602373887275,0.5449554896142429,0.2996735905044505,0.3089910979228489
83.0,0.4,20.0,55.5,6.5,498,55527,8,1,2.158574297188752,0.1463654618473892,3.351445783132534,0.3709036144578312,0.3006827309236942,0.2943172690763053
6.0,0.8,32.0,41.7,9.2,368,41700,0,6,2.090081521739126,0.1532336956521735,3.458668478260873,0.3649728260869569,0.2929619565217385,0.2928804347826088
24.0,0.4,22.0,59.367,6.6,523,59428,1,0,2.2116443594646227,0.1541491395793497,3.4756214149139644,0.4321223709369024,0.2964435946462708,0.2991778202676863
24.0,0.5,19.0,37.531,9.27,334,37560,12,0,2.135359281437124,0.1485628742514967,3.4148502994012,0.3394610778443117,0.2937724550898201,0.2942215568862278
19.0,0.7,26.0,35.808,6.8,327,35844,12,0,2.1579510703363884,0.1418654434250761,3.2456269113149845,0.3896330275229361,0.2969418960244646,0.2966360856269116
81.0,0.3,9.0,35.4,6.0,324,35396,0,0,2.1948148148148103,0.1432716049382713,3.2188888888888885,0.4085185185185187,0.3012345679012344,0.2983333333333334
10.0,0.4,21.0,52.558,5.99,484,52618,0,0,2.0677272727272684,0.1404958677685946,3.189442148760334,0.4307644628099174,0.299318181818181,0.2913636363636367
48.0,0.3,18.0,56.4,6.2,513,56470,12,0,2.220916179337228,0.1473294346978554,3.2828849902534123,0.417777777777778,0.2957504873294339,0.3002923976608193
29.0,0.8,34.0,44.825,6.62,392,44869,5,0,2.249719387755098,0.1577040816326526,3.534617346938777,0.3607908163265305,0.3017602040816322,0.3030612244897957
47.0,0.6,29.0,46.7,6.2,417,46711,0,0,2.218153477218226,0.149352517985611,3.4148441247002426,0.4877458033573144,0.2900239808153469,0.2992565947242207
37.0,1.1,40.0,36.5,6.0,332,36573,0,0,2.149518072289155,0.1450903614457827,3.257530120481927,0.373885542168675,0.2918975903614456,0.2953915662650604
20.0,1.2,44.0,35.9,8.2,328,35970,10,1,2.1124999999999963,0.144573170731707,3.254786585365854,0.3473475609756101,0.2954878048780485,0.2932012195121951
15.0,0.7,37.0,55.096,6.04,498,55155,0,0,2.127751004016061,0.148052208835341,3.3034738955823344,0.4528915662650603,0.2910642570281119,0.2963855421686749
31.0,1.4,51.0,37.2,6.2,324,37274,17,0,2.273086419753084,0.1583641975308638,3.558271604938273,0.3793518518518517,0.2982098765432097,0.3049382716049383
23.0,0.6,26.0,41.7,9.7,378,41771,12,2,2.247830687830683,0.1475661375661371,3.3325925925925928,0.4152380952380952,0.2990740740740736,0.3057936507936509
70.0,0.9,38.0,40.3,5.8,383,40351,8,0,2.1214882506527384,0.1325848563968665,2.9765796344647524,0.4037597911227157,0.2962402088772843,0.2953524804177546
24.0,0.6,27.0,41.9,8.7,378,41988,1,3,2.276269841269837,0.1488095238095234,3.3576719576719603,0.4465343915343915,0.2965079365079359,0.3077777777777778
60.0,0.9,39.0,41.1,5.9,382,41139,0,0,2.152722513089002,0.1390052356020937,3.138036649214659,0.3577225130890056,0.2988219895287955,0.2956282722513093
4.0,1.1,45.0,42.683,7.32,396,42728,0,0,2.094949494949493,0.140025252525252,3.160454545454546,0.4197727272727272,0.2963383838383834,0.2917676767676772
99.0,1.3,49.0,36.3,6.8,339,36362,0,0,2.0733333333333293,0.1382890855457225,3.102064896755162,0.3795575221238942,0.2971976401179938,0.2887905604719764
104.0,0.6,31.0,56.1,5.4,514,56194,0,0,2.1206614785992164,0.1427626459143965,3.2128015564202324,0.3232490272373544,0.2998638132295711,0.2926264591439688
11.0,1.1,51.0,46.6,10.5,385,41318,13,1,2.1739999999999937,0.1349090909090906,3.0986493506493518,0.3127532467532471,0.2912467532467526,0.3002077922077922
10.0,0.6,24.0,40.5,9.85,344,40524,8,0,2.340261627906977,0.1700872093023251,3.726540697674421,0.39,0.2956395348837204,0.3090697674418604
50.0,1.1,40.0,37.2,6.5,341,37239,0,0,2.193577712609972,0.1446627565982401,3.2321114369501447,0.4443988269794723,0.2821114369501461,0.3023460410557185
38.0,1.2,53.0,43.1,6.2,398,43117,0,0,2.063040201005021,0.143266331658291,3.154673366834171,0.3549246231155782,0.3021608040200999,0.2895226130653267
25.0,1.5,59.0,39.007,7.85,348,39042,0,0,2.168821839080457,0.1497701149425283,3.418189655172416,0.4377586206896556,0.299626436781609,0.2973275862068968
35.0,0.3,13.0,39.0,9.2,338,39040,0,0,2.304230769230769,0.1642899408284019,3.635236686390534,0.4446153846153853,0.2937278106508871,0.3103846153846153
42.0,0.5,18.0,39.4,8.2,339,39423,0,0,2.3014454277286145,0.1655752212389376,3.665604719764016,0.4609144542772864,0.2919469026548666,0.3078761061946901
41.0,0.4,15.0,42.0,7.0,359,40826,0,0,2.2454317548746507,0.157520891364902,3.50206128133705,0.445571030640669,0.2891086350974928,0.3068245125348192
30.0,1.0,43.0,42.2,7.9,374,42284,0,0,2.1622192513368947,0.1535561497326198,3.4497326203208565,0.3625668449197862,0.2992513368983953,0.297058823529412
33.0,0.7,26.0,38.7,7.6,344,38731,0,0,2.2879651162790675,0.1525290697674414,3.4407848837209305,0.4341860465116284,0.2902906976744182,0.3061627906976747
15.0,0.9,41.0,47.264,10.35,425,47291,0,0,2.271152941176465,0.1499999999999995,3.40818823529412,0.4695764705882352,0.2986588235294111,0.3041647058823533
9.0,0.1,6.0,48.8,7.9,463,48868,10,2,2.242462203023756,0.1358963282937361,3.085961123110155,0.6596112311015119,0.2901511879049668,0.3105183585313176
19.0,0.2,12.0,56.3,8.1,500,56306,5,2,2.236399999999995,0.1579999999999997,3.4879000000000056,0.5998400000000003,0.3047799999999997,0.3017800000000006
23.0,0.9,52.0,57.226,5.51,497,57295,8,0,2.21426559356137,0.1548692152917502,3.5429577464788773,0.3598993963782694,0.2840643863179068,0.2992354124748491
35.0,1.0,41.0,40.1,10.0,354,40142,8,0,2.215762711864405,0.1580225988700561,3.503672316384182,0.4242655367231637,0.2901412429378527,0.3048305084745763
6.0,1.0,42.0,40.476,7.65,357,40514,13,0,2.1106442577030777,0.1560784313725486,3.4668627450980387,0.3210364145658266,0.303613445378151,0.2874789915966387
16.0,1.4,56.0,40.536,5.81,366,40587,0,0,2.170191256830598,0.1452185792349723,3.314344262295082,0.3881693989071041,0.2968306010928959,0.2972404371584699
38.0,0.5,24.0,52.5,9.2,467,52551,3,0,2.175481798715202,0.1514775160599568,3.4157173447537508,0.3230835117773023,0.3015631691648818,0.2943683083511777
90.0,0.5,23.0,49.2,5.0,454,49231,0,0,2.097797356828191,0.1407709251101316,3.1732599118942737,0.357444933920705,0.3036563876651975,0.2859030837004408
11.0,0.4,20.0,52.715,6.45,471,52773,0,0,2.1774946921443723,0.1507430997876853,3.391231422505311,0.3807430997876856,0.2940339702760079,0.3002123142250534
19.0,0.6,30.0,53.101,5.87,470,53161,0,0,2.1687234042553185,0.1537446808510635,3.436829787234042,0.4018936170212768,0.2914893617021269,0.2977021276595745
80.0,1.7,63.0,37.0,9.2,346,37024,12,1,2.0799710982658923,0.1367919075144505,3.103265895953758,0.3417630057803474,0.2834682080924851,0.2957514450867054
95.0,0.6,28.0,49.1,6.6,456,49190,0,0,2.126381578947365,0.1403728070175435,3.136359649122808,0.3303070175438597,0.2910964912280693,0.2925438596491231
78.0,0.3,13.0,50.3,5.0,460,50325,0,0,2.162369565217387,0.1420217391304343,3.2295652173913054,0.3637391304347827,0.2921086956521732,0.298521739130435
61.0,0.5,26.0,55.2,6.4,513,55222,0,0,2.1170175438596446,0.139239766081871,3.1339766081871354,0.3634892787524366,0.2950877192982448,0.29504873294347
90.0,0.5,20.0,36.6,6.0,330,36651,0,0,2.1116363636363604,0.1477272727272724,3.3239999999999994,0.3714545454545456,0.2975757575757574,0.2915151515151519
31.0,0.3,19.0,55.8,6.6,483,55907,2,0,2.2217184265010297,0.1611180124223601,3.6125879917184345,0.3911594202898553,0.3109109730848861,0.2972670807453416
27.0,0.2,12.0,56.329,6.56,498,56389,17,0,2.1490160642570237,0.15504016064257,3.473755020080324,0.4082128514056225,0.3090361445783124,0.2928714859437754
49.0,0.2,9.0,55.0,6.4,501,55042,12,0,2.1401197604790383,0.1464870259481035,3.2729740518962074,0.3670858283433136,0.2954690618762468,0.294790419161677
33.0,0.2,6.0,36.6,6.0,330,36612,5,0,2.1966060606060576,0.1455151515151511,3.3099696969696977,0.3933939393939398,0.2948787878787877,0.2974242424242427
20.0,0.2,10.0,56.2,8.0,506,55146,17,1,2.150177865612643,0.1405533596837941,3.228241106719371,0.3743478260869565,0.2971936758893274,0.2921541501976285
17.0,1.1,37.0,34.464,5.8,327,34507,19,0,2.100703363914371,0.1322935779816511,3.012018348623853,0.4735168195718655,0.2947094801223239,0.2959327217125385
48.0,0.9,50.0,56.1,5.9,514,56195,0,0,2.092723735408558,0.1440661478599219,3.234727626459147,0.3910505836575876,0.3005058365758749,0.2914980544747083
97.0,0.6,33.0,54.0,5.5,491,54069,0,0,2.081792260692462,0.1457433808553967,3.267270875763747,0.3554582484725056,0.2994908350305493,0.2914460285132382
51.0,0.1,7.0,54.8,6.4,494,54871,0,0,2.1718825910931154,0.150384615384615,3.339170040485833,0.4317004048582996,0.3081781376518215,0.2959716599190286
20.0,1.2,47.0,39.4,7.9,348,39489,5,2,2.140114942528734,0.1540229885057467,3.460488505747129,0.353534482758621,0.3061494252873559,0.291609195402299
76.0,0.4,18.0,42.2,6.4,376,42245,0,0,2.3007978723404228,0.1500797872340421,3.419547872340428,0.4174202127659576,0.2938829787234037,0.3055053191489362
82.0,0.5,24.0,45.8,5.7,420,45839,0,1,2.24385714285714,0.1418809523809519,3.2254523809523823,0.4400476190476188,0.2952619047619042,0.3065714285714288
41.0,1.1,45.0,39.7,6.1,355,39754,0,0,2.1991267605633777,0.149971830985915,3.373943661971832,0.3913802816901409,0.2902535211267602,0.3005070422535212
19.0,0.9,39.0,41.855,6.35,376,41901,0,0,2.187659574468084,0.150079787234042,3.3555053191489392,0.4354255319148938,0.2946276595744678,0.2998138297872341
31.0,0.0,2.0,50.4,10.0,461,50399,10,2,2.3152711496746203,0.152624728850325,3.339891540130158,0.7147071583514111,0.2924295010845978,0.3189804772234275
15.0,0.3,15.0,46.476,6.85,411,46513,17,0,2.1848418491484174,0.1536253041362526,3.4471289537712946,0.4353527980535278,0.2905596107055955,0.3022627737226278
19.0,1.1,51.0,45.2,9.2,398,45245,8,2,2.1675628140703496,0.1572864321608034,3.493190954773871,0.3453266331658293,0.3161557788944719,0.2893216080402012
36.0,0.5,20.0,39.0,8.1,340,38978,0,0,2.2272647058823494,0.1586764705882349,3.543500000000001,0.3865000000000002,0.2956764705882349,0.2980882352941177
16.0,0.8,41.0,54.697,5.59,475,54764,13,0,2.127326315789472,0.1581263157894734,3.526021052631583,0.2439157894736844,0.314947368421052,0.2875578947368422
37.0,0.3,19.0,55.5,5.8,497,55604,0,0,2.228611670020117,0.1467203219315891,3.3904225352112696,0.4136820925553316,0.2863782696177053,0.3027162977867202
10.0,0.8,31.0,40.837,6.87,387,40876,0,0,2.054211886304907,0.1339793281653743,3.002687338501293,0.4072093023255815,0.2987080103359169,0.2900516795865634
15.0,1.3,67.0,50.122,5.98,443,50176,0,0,2.235620767494355,0.1529796839729114,3.464266365688492,0.4241986455981941,0.2952595936794575,0.3007449209932281
9.0,1.0,37.0,38.07,5.41,328,38120,8,0,2.239390243902437,0.1613719512195117,3.6330182926829258,0.433567073170732,0.303932926829268,0.2975609756097562
83.0,0.6,34.0,52.6,6.0,476,52637,1,3,2.134264705882349,0.1457983193277308,3.293634453781514,0.3400840336134457,0.292899159663865,0.2946638655462186
74.0,0.9,49.0,52.7,6.2,457,52729,0,0,2.2031947483588623,0.1604376367614875,3.5764989059081014,0.3889934354485778,0.3008752735229755,0.2977899343544859
82.0,0.8,43.0,52.2,6.5,469,52255,5,0,2.160405117270785,0.1487846481876328,3.3555863539445645,0.3679530916844348,0.3060980810234533,0.2913219616204694
89.0,0.4,17.0,38.5,6.0,349,38556,5,0,2.179598853868193,0.1434957020057303,3.301146131805158,0.4048997134670489,0.2971633237822346,0.2922063037249288
42.0,0.5,26.0,51.8,5.6,469,51904,0,0,2.154051172707888,0.1436673773987203,3.2872707889125827,0.3478678038379532,0.2895095948827286,0.2959914712153518
79.0,0.5,18.0,36.9,5.5,326,36942,8,0,2.21484662576687,0.1523926380368094,3.4386809815950925,0.340828220858896,0.302331288343558,0.2935276073619633
18.0,0.5,23.0,47.383,6.11,413,47433,8,0,2.204382566585956,0.1599273607748177,3.544358353510895,0.4115012106537528,0.2942372881355924,0.3004842615012107
54.0,1.3,48.0,37.1,6.4,329,37094,8,0,2.1744072948328244,0.1514893617021272,3.421489361702128,0.3809118541033437,0.2975075987841942,0.2950151975683893
107.0,0.8,31.0,39.2,5.3,351,39294,1,8,2.1102849002848973,0.1465242165242162,3.3506837606837605,0.2586324786324787,0.3033618233618231,0.2928774928774926
95.0,1.3,51.0,38.7,6.2,356,38733,8,0,2.1464325842696623,0.141713483146067,3.194213483146068,0.3962921348314608,0.2864887640449433,0.2983707865168541
