JW_ID,ECK number,B number,Gene name K-12,Locus name K-12,Synonyms of locus names K-12,Solubility(%),Yield(uM),Yield(ug/ml),Minus Sol,TF Sol,GroE Sol,KJE Sol,Minus(uM),TF(uM),GroE(uM),KJE(uM),Minus(ug/ml),TF(ug/ml),GroE(ug/ml),KJE(ug/ml),Calculated MW(kDa),Calculated pI,Type of gene product,Gene product description,Cell location,Structure (PDB) id,SCOP assignment
JW3930,ECK3949,b3958,argC,argC,Arg2 -!- argH,31.0,0.7,27.0,,,,,,,,,,,,,35.9,6.2,e,"N-acetyl-gamma-glutamylphosphate reductase, NAD(P)-binding",Cytoplasmic,,"51735; NAD(P)-binding Rossmann-fold domains 55347; Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain"
JW5551,ECK3954,b3962,sthA,sthA,udhA -!- sth,23.0,1.3,65.0,21.31,25.45,55.63,60.56,2.633,2.063,2.357,2.174,135.62,106.28,121.39,111.97,51.513,6.42,e,"pyridine nucleotide transhydrogenase, soluble",Cytoplasmic,,"51905; FAD/NAD(P)-binding domain 55424; FAD/NAD-linked reductases, dimerisation (C-terminal) domain"
JW3943,ECK3971,b3980,tufB,tufB,kirT -!- pulT,87.0,0.1,4.0,,,,,,,,,,,,,43.3,5.7,f,protein chain elongation factor EF-Tu (duplicate of tufA),Cytoplasmic,,50447; Translation proteins 50465; EF-Tu/eEF-1alpha C-terminal domain 52540; P-loop containing nucleotide triphosphate hydrolases
JW3969,ECK3997,b4005,purD,purD,adth(a) -!- adtha,89.0,1.5,68.0,,,,,,,,,,,,,45.9,5.2,e,phosphoribosylglycinamide synthetase phosphoribosylamine-glycine ligase,Cytoplasmic,1GSO,51246; Rudiment single hybrid motif 52440; Biotin carboxylase N-terminal domain-like 56059; Glutathione synthetase ATP-binding domain-like
JW3994,ECK4026,b4034,malE,malE,,96.0,0.2,9.0,,,,,,,,,,,,,43.3,6.4,t,maltose transporter subunit periplasmic-binding component of ABC superfamily,Periplasmic,1LLS,53850; Periplasmic binding protein-like II
JW3996,ECK4028,b4036,lamB,lamB,malB -!- malL,55.0,0.1,7.0,,,,,,,,,,,,,49.8,5.1,t,maltose outer membrane porin (maltoporin),Outer Membrane B-barrel protein,1MPQ,56935; Porins
JW3998,ECK4030,b4038,yjbI,yjbI,,26.0,0.1,7.0,16.15,26.86,63.99,93.24,0.26,0.27,0.273,0.272,13.44,13.96,14.12,14.03,51.652,6.2,o,conserved protein,Cytoplasmic,,
JW4013,ECK4045,b4053,alr,alr,alr5,46.0,0.8,31.0,,,,,,,,,,,,,39.1,7.3,e,"alanine racemase 1, PLP-binding, biosynthetic",Cytoplasmic,,"50621; Alanine racemase-like, C-terminal domain 51419; PLP-binding barrel"
JW4014,ECK4046,b4054,tyrB,tyrB,,38.0,0.4,16.0,,,,,,,,,,,,,43.5,6.0,e,"tyrosine aminotransferase, tyrosine-repressible, PLP-dependent",Cytoplasmic,3TAT,53383; PLP-dependent transferases
JW4031,ECK4063,b4070,nrfA,nrfA,aidC,25.0,0.3,18.0,,,,,,,,,,,,,53.7,7.3,c,"nitrite reductase, formate-dependent, cytochrome",Periplasmic,1GU6,48695; Multiheme cytochromes
JW4041,ECK4073,b4080,yjcP,yjcP,,12.0,0.1,5.0,,,,,,,,,,,,,53.4,7.8,pt,predicted outer membrane factor of efflux pump,Outer Membrane Lipoprotein,,"56954; Integral outer membrane protein TolC, efflux pump component"
JW4048,ECK4080,b4087,alsA,alsA,yjcW,18.0,0.2,10.0,16.33,41.94,52.53,98.6,0.408,0.373,0.423,0.384,23.15,21.14,24.0,21.75,56.689,7.55,t,fused D-allose transporter subunits ATP-binding components of ABC superfamily,Cytoplasmic,,52540; P-loop containing nucleotide triphosphate hydrolases 52540; P-loop containing nucleotide triphosphate hydrolases
JW4073,ECK4105,b4112,basS,basS,pmrB,20.0,0.9,36.0,,,,,,,,,,,,,41.0,6.5,r,sensory histidine kinase in two-component regulatory system with BasR,Integral Membrane Protein,,47384; Homodimeric domain of signal transducing histidine kinase 55874; ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase
JW4090,ECK4123,b4129,lysU,lysU,supN,59.0,0.8,46.0,,,,,,,,,,,,,57.8,5.3,e,"lysine tRNA synthetase, inducible",Cytoplasmic,1.00E+24,50249; Nucleic acid-binding proteins 55681; Class II aaRS and biotin synthetases
JW4106,ECK4140,b4146,yjeK,yjeK,,9.0,1.0,40.0,13.99,19.01,77.58,58.18,2.482,2.448,2.667,2.377,96.09,94.76,103.25,92.03,38.712,6.61,pe,predicted lysine aminomutase,Cytoplasmic,,
JW4111,ECK4146,b4150,ampC,ampC,ampA -!- pbpC,26.0,0.4,16.0,,,,,,,,,,,,,41.5,9.3,e,beta-lactamase/D-alanine carboxypeptidase,Periplasmic,1MY8,56601; beta-Lactamase/D-ala carboxypeptidase
JW4116,ECK4151,b4155,poxA,poxA,yjeA -!- genX,66.0,0.9,33.0,,,,,,,,,,,,,36.9,5.5,pe,predicted lysyl-tRNA synthetase,Cytoplasmic,,55681; Class II aaRS and biotin synthetases
JW4125,ECK4163,b4167,yjeF,yjeF,,53.0,0.5,28.0,,,,,,,,,,,,,54.6,6.3,pe,predicted carbohydrate kinase,Cytoplasmic,,53613; Ribokinase-like 64153; YjeF-like
JW4124,ECK4162,b4166,yjeS,yjeS,,14.0,0.7,29.0,11.64,19.26,50.66,79.02,1.426,1.344,1.613,0.885,61.38,57.85,69.42,38.1,43.032,7.4,pc,predicted Fe-S electron transport protein,Cytoplasmic,,54862; 4Fe-4S ferredoxins
JW4127,ECK4165,b4169,amiB,amiB,yjeD,31.0,0.4,19.0,,,,,,,,,,,,,47.9,9.9,e,N-acetylmuramoyl-l-alanine amidase II,Periplasmic,,
JW4131,ECK4169,b4173,hflX,hflX,hflA -!- hslX,53.0,0.7,34.0,,,,,,,,,,,,,48.3,6.1,pe,predicted GTPase,Cytoplasmic,,52540; P-loop containing nucleoside triphosphate hydrolases
JW4132,ECK4170,b4174,hflK,hflK,hflA -!- hslY,20.0,1.5,67.0,,,,,,,,,,,,,45.5,8.1,f,modulator for HflB protease specific for phage lambda cII repressor,Membrane Anchored,,
JW4133,ECK4171,b4175,hflC,hflC,hflA,47.0,1.3,51.0,,,,,,,,,,,,,37.6,8.1,f,modulator for HflB protease specific for phage lambda cII repressor,Membrane Anchored,,
JW4135,ECK4173,b4177,purA,purA,Ad4 -!- adeK,41.0,0.4,20.0,,,,,,,,,,,,,47.3,5.9,e,adenylosuccinate synthetase,Cytoplasmic,1KKF,52540; P-loop containing nucleotide triphosphate hydrolases
JW5752,ECK4224,b4485,ytfR,ytfR,ytfS,25.0,0.1,5.0,23.99,35.99,112.48,77.98,0.248,0.29,0.303,0.324,13.69,15.99,16.75,17.91,55.202,7.57,pt,predicted sugar transporter subunit -! ATP-binding component of ABC superfamily,Cytoplasmic,,
JW4191,ECK4227,b4232,fbp,fbp,fdp,62.0,0.9,34.0,,,,,,,,,,,,,36.8,6.2,e,"fructose-1,6-bisphosphatase I",Cytoplasmic,,56655; Sugar phosphatases
JW4194,ECK4230,b4235,pmbA,pmbA,mcb -!- tldE,16.0,0.6,28.0,15.15,29.67,57.07,79.78,1.311,1.182,1.543,1.162,63.32,57.09,74.57,56.13,48.313,5.9,pe,predicted peptidase required for the maturation and secretion of the antibiotic peptide MccB17,Cytoplasmic,,
JW4199,ECK4235,b4240,treB,treB,,4.0,0.6,28.0,,,,,,,,,,,,,51.0,9.5,t,fused trehalose(maltose)-specific enzyme IIBC component of PTS,Integral Membrane Protein,,55604; Glucose permease domain IIB
JW4217,ECK4253,b4260,pepA,pepA,carP -!- xerB,58.0,0.3,15.0,,,,,,,,,,,,,54.8,7.4,e,"aminopeptidase A, a cyteinylglycinase",Cytoplasmic,1GYT,"52949; Leucine aminopeptidase, N-terminal domain 53187; Zn-dependent exopeptidases"
JW4218,ECK4254,b4261,yjgP,yjgP,,14.0,0.8,30.0,,,,,,,,,,,,,40.3,9.7,pm,conserved inner membrane protein,Integral Membrane Protein,,
JW5760,ECK4255,b4262,yjgQ,yjgQ,,9.0,1.1,45.0,,,,,,,,,,,,,39.6,10.1,pm,conserved inner membrane protein,Integral Membrane Protein,,
JW5761,ECK4262,b4269,yjgB,yjgB,,53.0,1.5,56.0,,,,,,,,,,,,,36.5,6.5,pe,"predicted alcohol dehydrogenase, Zn-dependent and NAD(P)-binding",Cytoplasmic,,50129; GroES-like 51735; NAD(P)-binding Rossmann-fold domains
JW4227,ECK4264,b4271,intB,intB,int(P4) -!- yjgC,9.0,0.5,21.0,7.68,19.88,26.79,79.16,1.233,1.065,1.413,1.286,56.18,48.52,64.36,58.57,45.559,10.08,h,KpLE2 phage-like element; predicted integrase,Cytoplasmic,,56349; DNA breaking-rejoining enzymes
JW5776,ECK4295,b4305,sgcX,sgcX,yjhO,29.0,1.0,39.0,32.62,54.43,73.41,81.02,2.416,2.066,2.655,2.429,98.0,83.8,107.71,98.55,40.566,5.88,h,KpLE2 phage-like element; predicted endoglucanase with Zn-dependent exopeptidase domain,Cytoplasmic,,53187; Zn-dependent exopeptidases
JW4271,ECK4299,b4308,yjhR,yjhR,,34.0,0.1,5.0,,,,,,,,,,,,,38.0,7.5,h,KpLE2 phage-like element; predicted frameshift suppressor,Cytoplasmic,,52540; P-loop containing nucleotide triphosphate hydrolases 56024; Phospholipase D/nuclease
JW4272,ECK4300,b4309,yjhS,yjhS,,20.0,0.2,9.0,17.65,91.07,105.63,84.38,0.514,0.499,0.63,0.508,18.92,18.38,23.22,18.72,36.846,6.43,o,conserved protein,Cytoplasmic,,
JW5777,ECK4301,b4310,yjhT,yjhT,,76.0,1.1,43.0,,,,,,,,,,,,,39.5,8.6,d,conserved protein,Periplasmic,,"50965; Galactose oxidase, central domain"
JW5869,ECK4324,b4333,yjiK,yjiK,,31.0,0.5,18.0,,,,,,,,,,,,,35.8,7.6,pm,conserved protein,Membrane Anchored,,
JW4303,ECK4331,b4340,yjiR,yjiR,,7.0,0.8,40.0,5.27,19.05,28.86,56.15,1.487,1.317,1.904,1.474,78.82,69.81,100.93,78.14,53.003,8.18,pr,fused predicted DNA-binding transcriptional regulator predicted aminotransferase,Cytoplasmic,,46785; Winged helix 53383; PLP-dependent transferases
JW4312,ECK4339,b4349,hsdM,hsdM,hs -!- hsm -!- hsp -!- rm,122.0,0.5,28.0,,,,,,,,,,,,,59.2,5.2,e,DNA methylase M,Cytoplasmic,,47473; EF-hand 53335; S-adenosyl-L-methionine-dependent methyltransferases
JW5793,ECK4348,b4358,yjjN,yjjN,,93.0,0.2,6.0,,,,,,,,,,,,,36.4,6.6,pe,"predicted oxidoreductase, Zn-dependent and NAD(P)-binding",Cytoplasmic,,50129; GroES-like 51735; NAD(P)-binding Rossmann-fold domains
JW4333,ECK4362,b4371,rsmC,rsmC,fmu -!- rrmB -!- rsmB -!- yjjT -!- fmv,43.0,0.2,8.0,,,,,,,,,,,,,37.6,6.6,e,16S RNA m2G1207 methylase,Cytoplasmic,,53335; S-adenosyl-L-methionine-dependent methyltransferases
JW5873,ECK4366,b4375,prfC,prfC,tos -!- miaD,23.0,0.4,23.0,50.04,69.38,73.58,93.54,0.517,0.562,0.667,0.568,30.78,33.46,39.71,33.78,59.507,6.06,f,peptide chain release factor RF-3,Cytoplasmic,,"50447; Translation proteins 52540; P-loop containing nucleotide triphosphate hydrolases 54980; Elongation factor G (EF-G), domains III and V"
JW4343,ECK4372,b4380,yjjI,yjjI,yjjH,42.0,0.5,27.0,,,,,,,,,,,,,58.0,6.1,d,conserved protein,Cytoplasmic,,51998; PFL-like glycyl radical enzymes
JW4348,ECK4377,b4385,yjjJ,yjjJ,,8.0,0.3,14.0,10.53,27.85,78.47,90.14,0.455,0.571,0.638,0.72,22.62,28.38,31.72,35.8,49.703,6.6,pr,predicted DNA-binding transcriptional regulator,Cytoplasmic,,
JW4351,ECK4380,b4388,serB,serB,,36.0,1.1,39.0,,,,,,,,,,,,,35.0,6.3,e,3-phosphoserine phosphatase,Cytoplasmic,,56784; HAD-like
JW4352,ECK4381,b4389,radA,radA,sms -!- sms_1,29.0,0.5,26.0,32.09,51.89,96.3,99.7,0.877,1.053,1.437,2.076,43.36,52.07,71.0,102.61,49.424,7.46,cp,predicted repair protein,Cytoplasmic,,48695; Multiheme cytochromes 52540; P-loop containing nucleoside triphosphate hydrolases
JW4362,ECK4391,b4399,creC,creC,phoM,16.0,0.3,14.0,,,,,,,,,,,,,52.1,9.7,r,"sensory histidine kinase in two-component regulatory system with CreB or PhoB, regulator of the CreBC regulon",Integral Membrane Protein,,47384; Homodimeric domain of signal transducing histidine kinase 55874; ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase
JW5527,ECK3123,b3135,agaA,agaA,yraA,8.0,1.0,17.0,11.64,16.36,59.79,25.56,4.862,4.629,5.658,5.303,85.11,81.05,99.05,92.84,17.507,7.28,pe,predicted truncated N-acetylgalactosamine-6-phosphate deacetylase,Cytoplasmic,,
JW3106,ECK3125,b3137,kbaY,kbaY,kba -!- agaY -!- csdA -!- yraC,14.0,0.3,8.0,17.93,23.09,86.86,66.17,1.241,1.381,1.612,2.124,38.81,43.15,50.38,66.38,31.257,5.98,e,"tagatose 6-phosphate aldolase 1, kbaY subunit",Cytoplasmic,1GVF,51569; Aldolase
JW3110,ECK3129,b3141,agaI,agaI,yraG,82.0,0.3,8.0,,,,,,,,,,,,,27.7,6.4,e,galactosamine-6-phosphate isomerase,Cytoplasmic,,52512; Glucosamine 6-phosphate deaminase/isomerase
JW3112,ECK3131,b3143,yraI,yraI,,56.0,0.7,19.0,,,,,,,,,,,,,25.7,10.0,pf,predicted periplasmic pilin chaperone,Periplasmic,,49354; PapD-like 49584; Periplasmic chaperone C-domain
JW3118,ECK3137,b3149,yraO,yraO,diaA,70.0,0.7,15.0,,,,,,,,,,,,,21.1,6.2,f,DnaA initiator-associating factor for replication initiation,Cytoplasmic,,53697; SIS domain
JW3119,ECK3138,b3150,yraP,yraP,ecfH,96.0,1.5,31.0,,,,,,,,,,,,,20.0,9.7,d,predicted protein,Outer Membrane Lipoprotein,,
JW5528,ECK3140,b3152,yraR,yraR,,12.0,1.5,36.0,10.1,17.39,49.39,28.62,4.574,4.225,5.72,5.523,106.01,97.93,132.58,128.03,23.179,9.17,pe,predicted nucleoside-diphosphate-sugar epimerase,Cytoplasmic,,51735; NAD(P)-binding Rossmann-fold domains
JW5529,ECK3141,b3153,yhbO,yhbO,,114.0,2.1,40.0,,,,,,,,,,,,,18.8,6.4,pe,predicted intracellular protease,Cytoplasmic,1OI4,52317; Class I glutamine amidotransferase-like
JW3126,ECK3145,b3157,yhbT,yhbT,,89.0,0.3,6.0,,,,,,,,,,,,,19.6,6.3,pc,predicted lipid carrier protein,Cytoplasmic,,"55718; Sterol carrier protein, SCP"
JW5530,ECK3147,b3159,yhbV,yhbV,,19.0,0.6,21.0,11.19,22.71,83.14,50.34,2.212,2.176,2.382,3.583,71.89,70.72,77.39,116.43,32.494,6.09,pe,predicted protease,Cytoplasmic,,
JW3132,ECK3151,b3163,nlpI,nlpI,yhbM,56.0,0.3,9.0,,,,,,,,,,,,,33.6,4.8,d,conserved protein,Outer Membrane Lipoprotein,,48439; Protein prenylyltransferase
JW3144,ECK3166,b3177,folP,folP,dhpS,24.0,0.2,6.0,47.7,55.48,104.56,89.43,1.058,1.183,1.515,1.725,32.36,36.18,46.32,52.75,30.582,6.22,e,"7,8-dihydropteroate synthase",Cytoplasmic,1AJZ,51717; Dihydropteroate synthetase-like
JW3146,ECK3168,b3179,rrmJ,rrmJ,ftsJ -!- mrsF,16.0,0.5,12.0,13.88,17.64,43.49,49.11,3.293,3.902,3.899,3.731,76.78,90.97,90.92,86.99,23.316,10.02,e,23S rRNA methyltransferase,Cytoplasmic,1EJ0,53335; S-adenosyl-L-methionine-dependent methyltransferases
JW3166,ECK3188,b3199,yrbK,yrbK,,51.0,0.9,20.0,,,,,,,,,,,,,21.7,8.2,o,conserved protein,Membrane Anchored,,
JW3167,ECK3189,b3200,yhbN,yhbN,,23.0,1.3,26.0,,,,,,,,,,,,,20.1,9.7,pt,predicted transporter subunit periplasmic-binding component of ABC superfamily,Periplasmic,,
JW3168,ECK3190,b3201,yhbG,yhbG,,19.0,0.5,13.0,17.14,26.65,97.56,79.94,2.832,2.631,2.935,3.054,75.81,70.43,78.57,81.76,26.771,6.32,pt,predicted transporter subunit ATP-binding component of ABC superfamily,Cytoplasmic,,52540; P-loop containing nucleotide triphosphate hydrolases
JW3172,ECK3194,b3205,yhbJ,yhbJ,,39.0,0.2,5.0,,,,,,,,,,,,,32.5,7.8,d,predicted protein with nucleoside triphosphate hydrolase domain,Cytoplasmic,,52540; P-loop containing nucleotide triphosphate hydrolases
JW3176,ECK3198,b3209,elbB,elbB,elb2 -!- yhbL -!- yzzB,86.0,0.3,8.0,,,,,,,,,,,,,22.9,5.1,pe,isoprenoid biosynthesis protein with amidotransferase-like domain,Cytoplasmic,,52317; Class I glutamine amidotransferase-like
JW3182,ECK3205,b3215,yhcA,yhcA,,27.0,1.3,33.0,,,,,,,,,,,,,25.3,9.7,pf,predicted periplasmic chaperone protein,Periplasmic,,49354; PapD-like 49584; Periplasmic chaperone C-domain
JW3188,ECK3208,b3219,yhcF,yhcF,,7.0,1.1,27.0,,,,,,,,,,,,,24.9,9.0,pr,predicted transcriptional regulator,Periplasmic,,
JW3192,ECK3212,b3223,nanE,nanE,yhcJ,88.0,1.4,33.0,,,,,,,,,,,,,24.0,5.7,pe,predicted N-acetylmannosamine-6-P epimerase,Cytoplasmic,,51366; Ribulose-phoshate binding barrel
JW3195,ECK3215,b3226,nanR,nanR,yhcK,106.0,0.6,18.0,,,,,,,,,,,,,29.5,6.6,r,DNA-binding transcriptional dual regulator,Cytoplasmic,,46785; Winged helix
JW3227,ECK3246,b3259,prmA,prmA,prm-1 -!- yhdI,83.0,0.2,6.0,,,,,,,,,,,,,31.8,4.4,e,methylase for 50S ribosomal subunit protein L11,Cytoplasmic,,53335; S-adenosyl-L-methionine-dependent methyltransferases
JW5543,ECK3249,b3262,yhdJ,yhdJ,ccrM,20.0,0.6,19.0,12.57,32.53,74.5,64.3,1.496,1.347,1.902,1.772,49.94,44.93,63.48,59.14,33.37,9.33,pe,predicted methyltransferase,Cytoplasmic,,53335; S-adenosyl-L-methionine-dependent methyltransferases
JW3236,ECK3255,b3268,yhdW,yhdW,,90.0,0.2,7.0,,,,,,,,,,,,,33.4,5.6,pt,predicted amino-acid transporter subunit periplasmic-binding component of ABC superfamily,Cytoplasmic,,53850; Periplasmic binding protein-like II
JW3239,ECK3258,b3271,yhdZ,yhdZ,,11.0,1.0,30.0,10.47,14.21,81.1,47.4,2.289,2.136,2.457,1.989,65.34,60.99,70.14,56.8,28.55,7.33,pt,predicted amino-acid transporter subunit ATP-binding component of ABC superfamily,Cytoplasmic,,52540; P-loop containing nucleotide triphosphate hydrolases
JW5710,ECK3266,b3279,yrdA,yrdA,,56.0,0.6,13.0,,,,,,,,,,,,,20.2,6.3,d,conserved protein,Cytoplasmic,,51161; Trimeric LpxA-like enzymes
JW3242,ECK3268,b3281,aroE,aroE,,35.0,0.9,25.0,,,,,,,,,,,,,29.4,6.1,e,"dehydroshikimate reductase, NAD(P)-binding",Cytoplasmic,,51735; NAD(P)-binding Rossmann-fold domains
JW3243,ECK3269,b3282,yrdC,yrdC,,70.0,0.3,7.0,,,,,,,,,,,,,20.7,6.2,f,dsRNA-binding protein,Cytoplasmic,1HRU,55821; YrdC/RibB
JW3249,ECK3274,b3288,fmt,fmt,yhdD -!- ftm,90.0,0.3,10.0,,,,,,,,,,,,,34.1,6.6,e,10-formyltetrahydrofolate:L-methionyl-tRNA(fMet) N-formyltransferase,Cytoplasmic,2FMT,50486; FMT C-terminal domain-like 53328; Formyltransferase
JW3276,ECK3301,b3314,rpsC,rpsC,,75.0,1.2,32.0,,,,,,,,,,,,,26.0,10.9,s,30S ribosomal subunit protein S3,Cytoplasmic,,54814; Prokaryotic type KH domain (pKH-domain) 54821; Ribosomal protein S3 C-terminal domain
JW3279,ECK3304,b3317,rplB,rplB,,100.0,0.2,7.0,,,,,,,,,,,,,29.9,11.5,s,50S ribosomal subunit protein L2,Cytoplasmic,,50104; Translation proteins SH3-like domain 50249; Nucleic acid-binding proteins
JW3291,ECK3316,b3329,gspH,gspH,hofH -!- hopH,73.0,0.3,5.0,,,,,,,,,,,,,18.5,5.5,pt,"predicted general secretory pathway component, cryptic",Membrane Anchored,,54523; Pilin
JW3303,ECK3328,b3341,rpsG,rpsG,K12,94.0,0.9,18.0,,,,,,,,,,,,,20.0,11.0,s,30S ribosomal subunit protein S7,Cytoplasmic,1P87,47973; Ribosomal protein S7
JW3326,ECK3351,b3363,ppiA,ppiA,rotA -!- rot,74.0,0.2,4.0,,,,,,,,,,,,,20.4,9.7,e,peptidyl-prolyl cis-trans isomerase A (rotamase A),Periplasmic,1CLH,50891; Cyclophilin (peptidylprolyl isomerase)
JW5698,ECK3362,b3375,frlR,frlR,yhfR,53.0,1.1,31.0,,,,,,,,,,,,,27.8,7.8,pr,predicted DNA-binding transcriptional regulator,Cytoplasmic,,46785; Winged helix
JW3357,ECK3381,b3394,yrfC,yrfC,,22.0,0.6,12.0,,,,,,,,,,,,,20.8,11.6,ps,predicted fimbrial assembly protein,Membrane Anchored,,
JW5692,ECK3388,b3401,hslO,hslO,yrfI,89.0,0.2,5.0,,,,,,,,,,,,,32.5,4.4,f,heat shock protein Hsp33,Cytoplasmic,,64397; Hsp33 domain
JW3374,ECK3398,b3411,yhgA,yhgA,,28.0,1.2,41.0,26.27,34.12,50.42,73.31,2.746,2.426,3.024,2.73,91.24,80.62,100.48,90.72,33.233,6.52,ph,predicted transposase,Cytoplasmic,,
JW5691,ECK3400,b3413,gntX,gntX,yhgH,72.0,0.3,8.0,,,,,,,,,,,,,25.7,11.1,t,"gluconate periplasmic binding protein with phosphoribosyltransferase domain, GNT I system",Cytoplasmic,,53271; PRTase-like
JW3375,ECK3399,b3412,bioH,bioH,bioB,64.0,2.1,58.0,,,,,,,,,,,,,28.5,7.4,e,carboxylesterase of pimeloyl-CoA synthesis,Cytoplasmic,1M33,53474; alpha/beta-Hydrolases
JW3397,ECK3420,b3434,yhgN,yhgN,,37.0,0.1,2.0,,,,,,,,,,,,,21.5,10.4,pt,predicted antibiotic transporter,Integral Membrane Protein,,
JW3402,ECK3424,b3439,yhhW,yhhW,,88.0,0.6,15.0,,,,,,,,,,,,,26.2,5.8,d,predicted protein,Cytoplasmic,,51182; RmlC-like
JW3416,ECK3435,b3451,ugpE,ugpE,,28.0,0.1,2.0,,,,,,,,,,,,,31.5,7.4,t,glycerol-3-phosphate transporter subunit membrane component of ABC superfamily,Integral Membrane Protein,,
JW3419,ECK3438,b3454,livF,livF,,15.0,1.2,31.0,15.57,21.12,81.82,39.15,4.25,4.104,4.693,3.845,111.69,107.85,123.32,101.05,26.28,6.48,t,leucine/isoleucine/valine transporter subunit ATP-binding component of ABC superfamily,Cytoplasmic,,52540; P-loop containing nucleotide triphosphate hydrolases
JW3426,ECK3445,b3461,rpoH,rpoH,fam -!- hin -!- htpR,94.0,1.6,52.0,,,,,,,,,,,,,32.4,6.4,f,"RNA polymerase, sigma 32 (sigma H) factor",Cytoplasmic,,48329; sigma70 subunit fragment from RNA polymerase
JW3428,ECK3447,b3463,ftsE,ftsE,,12.0,1.0,25.0,12.31,24.96,71.25,50.86,2.593,1.962,2.645,2.191,63.33,47.92,64.61,53.5,24.425,10.04,pt,predicted transporter subunit ATP-binding component of ABC superfamily,Cytoplasmic,,52540; P-loop containing nucleotide triphosphate hydrolases
JW3430,ECK3449,b3465,yhhF,yhhF,,75.0,0.6,14.0,,,,,,,,,,,,,21.7,7.3,pe,predicted methyltransferase,Cytoplasmic,,53335; S-adenosyl-L-methionine-dependent methyltransferases
JW5672,ECK3482,b3497,yhiQ,yhiQ,,43.0,1.3,36.0,,,,,,,,,,,,,26.9,7.8,pe,predicted SAM-dependent methyltransferase,Cytoplasmic,,53335; S-adenosyl-L-methionine-dependent methyltransferases
JW3466,ECK3484,b3499,yhiR,yhiR,,13.0,1.9,60.0,11.64,18.83,78.92,53.48,3.669,3.178,2.803,2.913,117.11,101.43,89.46,92.97,31.918,9.42,pe,predicted DNA (exogenous) processing protein,Cytoplasmic,,53335; S-adenosyl-L-methionine-dependent methyltransferases
JW3471,ECK3489,b3504,yhiS,yhiS,,20.0,0.9,27.0,17.99,27.98,39.99,85.28,1.235,1.236,1.201,1.277,36.33,36.34,35.31,37.55,29.413,5.92,o,predicted protein,Cytoplasmic,,
JW2845,ECK2873,b2877,ygfJ,ygfJ,,20.0,0.4,9.0,20.07,26.94,88.53,58.79,2.247,2.446,2.76,2.376,48.29,52.57,59.33,51.05,21.491,6.55,d,conserved protein,Cytoplasmic,,53448; Nucleotide-diphospho-sugar transferases
JW3475,ECK3491,b3507,yhiF,yhiF,dctR,45.0,0.2,5.0,,,,,,,,,,,,,20.4,9.2,pr,predicted DNA-binding ranscriptional regulator,Cytoplasmic,,"46894; C-terminal, effector domain of the bipartite response regulators"
JW5670,ECK3492,b3508,yhiD,yhiD,yhhE,29.0,0.1,3.0,,,,,,,,,,,,,23.2,8.0,pt,predicted Mg(2+) transport ATPase  inner membrane protein,Integral Membrane Protein,,
JW5659,ECK3535,b3548,yhjY,yhjY,,9.0,1.4,38.0,,,,,,,,,,,,,25.9,5.3,o,conserved protein,Periplasmic,,
JW5657,ECK3539,b3552,yiaD,yiaD,,64.0,0.4,10.0,,,,,,,,,,,,,22.2,10.4,pm,predicted outer membrane lipoprotien,Outer Membrane Lipoprotein,,
JW5655,ECK3541,b3554,yiaF,yiaF,,67.0,0.6,15.0,,,,,,,,,,,,,25.6,7.8,o,conserved protein,Membrane Lipoprotein,,
JW3531,ECK3548,b3560,glyQ,glyQ,glySalpha -!- glySa -!- cfcA -!- glyS(A),59.0,0.7,26.0,,,,,,,,,,,,,34.7,5.3,e,"glycine tRNA synthetase, alpha subunit",Cytoplasmic,,
JW5653,ECK3559,b3570,bax,bax,,60.0,0.7,21.0,,,,,,,,,,,,,30.9,11.0,o,conserved protein,Periplasmic,,
JW3556,ECK3573,b3584,yiaT,yiaT,,22.0,1.1,30.0,,,,,,,,,,,,,27.4,4.9,o,predicted protein,Outer Membrane B-barrel protein,,
JW5647,ECK3584,b3595,yibJ,yibJ,,71.0,0.2,5.0,,,,,,,,,,,,,26.4,5.7,h,predicted Rhs-family protein,Cytoplasmic,,
JW5644,ECK3608,b3618,htrL,htrL,yibB,50.0,0.3,9.0,,,,,,,,,,,,,33.4,10.2,o,predicted protein,Cytoplasmic,,
JW3594,ECK3609,b3619,rfaD,rfaD,htrM -!- gmhD -!- nbsB -!- waaD -!- hldD,26.0,0.5,17.0,37.86,54.58,95.68,116.51,0.774,0.806,0.958,0.829,26.96,28.09,33.36,28.89,34.844,5.12,e,"ADP-L-glycero-D-mannoheptose-6-epimerase, NAD(P)-binding",Cytoplasmic,1EQ2,51735; NAD(P)-binding Rossmann-fold domains
JW3605,ECK3620,b3630,rfaP,rfaP,waaP,34.0,0.5,15.0,,,,,,,,,,,,,30.9,10.5,e,kinase that phosphorylates core heptose of lipopolysaccharide,Cytoplasmic,,56112; Protein kinase-like (PK-like)
JW3610,ECK3625,b3635,mutM,mutM,fpg,53.0,0.7,21.0,,,,,,,,,,,,,30.3,8.6,e,formamidopyrimidine/5-formyluracil/ 5-hydroxymethyluracil DNA glycosylase,Cytoplasmic,,56736; DNA repair protein MutM (Fpg)
